Gene	Category	DAN	Size	rho	p	FDR	depleted	enriched
MARC1	Other	0.182548030006138	4	0.0355138052148474	0.211150256682331	0.65286647611952	NA	2645
SLC27A4	Other	0.139325286111804	4	0.0355313150640885	0.211264793946381	0.653110427439505	NA	2646
LRIG1	Other	0.170881414435016	4	0.035543359431538	0.211325304199087	0.653187303888088	NA	2647
CCDC60	Other	0.183466023093792	4	0.0355857730479106	0.211532767922651	0.653718297630775	NA	2648
TGFBR2	Other	0.259230136068721	4	0.0355995896795043	0.211608405738533	0.653841787820664	NA	2649
TSPAN6	Other	0.168818343057143	4	0.0356099677645841	0.211659191129197	0.653888458636828	NA	2650
ERCC3	Other	-0.332422877769706	4	0.035620997643951	0.211720241652016	0.653966820919409	3283	NA
CERS4	Other	-0.118716636482076	4	0.0356464177253023	0.211858010530945	0.654216887569128	3284	NA
CRYM	Other	0.195280710517596	4	0.0356516525938775	0.211872597824008	0.654216887569128	NA	2651
ACTRT2	Other	0.222545835949218	4	0.0356706933214003	0.211966064553634	0.654395232312989	NA	2652
COG1	Other	-0.338651148322334	4	0.03567616938712	0.212004423731689	0.65440341406551	3285	NA
FOXO3	Other	-0.0738091568535969	4	0.0356935882875631	0.212103293162449	0.65452961962863	3286	NA
DEPDC7	Other	0.199848059077424	4	0.0356979817501283	0.212118420725626	0.65452961962863	NA	2653
ATP13A4	Other	0.0929598551456213	4	0.0357037134002697	0.212152457742773	0.65452961962863	NA	2654
GMFG	Other	0.202394038757976	4	0.0357203335912082	0.212237820420698	0.654612381985296	NA	2655
SALL3	Other	0.284806521438998	4	0.0357287473455922	0.212275639328639	0.654612381985296	NA	2656
INCA1	Other	0.204130449610582	4	0.0357314266354113	0.212286444730908	0.654612381985296	NA	2657
SHROOM4	Other	0.217239514625182	4	0.0357618170419156	0.212458250626983	0.655031948349613	NA	2658
SCN2B	Other	0.253091567390537	4	0.0357755723476768	0.212534428712979	0.655156592194123	NA	2659
GPR83	Other	0.22773662874903	4	0.0357922232846619	0.212619791390904	0.655309501686798	NA	2660
OLR1	Other	0.2101648703766	4	0.0358431936919423	0.212874258614337	0.65598346449745	NA	2661
PTRF	Other	0.229505734381121	4	0.0358598831721294	0.212960161562375	0.656137848149307	NA	2662
MAVS	Other	0.102265417682898	4	0.0359005198599307	0.213174108527299	0.656529265623909	NA	2663
OPA1	Other	-0.354140149676008	4	0.0359049324115307	0.213199501222631	0.656529265623909	3287	NA
CWC27	Other	-0.420976074933413	4	0.0359119355471667	0.213242182561593	0.656529265623909	3288	NA
PHF23	Other	-0.304712228433408	4	0.0359181725069262	0.213281622279875	0.656529265623909	3289	NA
CPLX3	Other	0.140214764700156	4	0.035920102490779	0.213291347141917	0.656529265623909	NA	2664
TRIM59	Other	0.223605724063306	4	0.0359225866856733	0.213302152544186	0.656529265623909	NA	2665
BNIP3L	Other	0.220470368138631	4	0.0359358316631098	0.213383193061203	0.656666212289463	NA	2666
TNNI1	Other	0.210138379290269	4	0.0359402474694038	0.213418310618577	0.656666212289463	NA	2667
MPO	Other	-0.197087278852766	4	0.0359566907492734	0.213499891405707	0.656806951469026	3290	NA
FCAMR	Other	0.213988707389001	4	0.0359747398957181	0.213593358135333	0.656984202952017	NA	2668
SIX3	Other	-0.125731896849924	4	0.0359932688941244	0.213691147025867	0.657174687094486	3291	NA
TLE2	Other	0.221025819347068	4	0.0360109557322087	0.21378731510606	0.657242483042274	NA	2669
HTRA3	Other	0.259380863781448	4	0.0360160339742086	0.213819191042754	0.657242483042274	NA	2670
ELOF1	Other	0.111744579842372	4	0.0360238285118205	0.213852687789787	0.657242483042274	NA	2671
FAM92A1	Other	-0.0883043249657888	4	0.0360286490878829	0.213885103996594	0.657242483042274	3292	NA
DRICH1	Other	-0.182038214206179	4	0.0360330734453624	0.213909416151699	0.657242483042274	3293	NA
CCDC42	Other	0.267971880752359	4	0.0360374982103164	0.213939131007939	0.657242483042274	NA	2672
SPATA7	Other	0.137089278481557	4	0.0360507749502753	0.214006664772119	0.657242483042274	NA	2673
TAS2R39	Nonessential	0.216313188167518	4	0.0360640553584048	0.214062852863918	0.657242483042274	NA	2674
BATF	Other	0.180184333321473	4	0.0360680800263271	0.214082302588002	0.657242483042274	NA	2675
ROPN1B	Other	0.270317442649505	4	0.0360684829763804	0.214086624748909	0.657242483042274	NA	2676
PRPF40B	Other	0.220743181462344	4	0.0360729110020306	0.214107695283334	0.657242483042274	NA	2677
ERF	Other	0.256693806996885	4	0.036090627181878	0.214206024443981	0.657421929399906	NA	2678
RUFY1	Other	0.204090073662611	4	0.0360966905579191	0.214237900380674	0.657421929399906	NA	2679
KMT2C	Other	0.201493016790711	4	0.0361188827217662	0.214358380615973	0.657681514007754	NA	2680
SFSWAP	Other	-0.301643825072091	4	0.0361338558649254	0.214414028437658	0.657742130088469	3294	NA
ICMT	Other	-0.185746376060748	4	0.036161557165244	0.21456962623033	0.658109283731721	3295	NA
MFGE8	Other	0.208707906741114	4	0.0361837442107402	0.214712797810393	0.658438208278659	NA	2681
SCEL	Other	0.230221501831614	4	0.0362015011968455	0.214810046430814	0.658510231354294	NA	2682
C6ORF201	Other	0.189185264353407	4	0.0362059414643733	0.214838680746826	0.658510231354294	NA	2683
MED27	Other	-0.259289437815551	4	0.0362073216604118	0.214844083447961	0.658510231354294	3296	NA
RPEL1	Other	-0.327222057318165	4	0.0362188209725691	0.214899190999532	0.65856899235074	3297	NA
TTC36	Other	0.0627417547373382	4	0.0362563496444037	0.215110436613889	0.659106146361167	NA	2684
TTC8	Other	0.134007975592829	4	0.0362770413111473	0.215222272527373	0.659294568935416	NA	2685
SLC13A5	Other	-0.0622087536122513	4	0.0362814885257439	0.215243883331911	0.659294568935416	3298	NA
LACE1	Other	0.228121521208376	4	0.0362870127718379	0.215280621699625	0.659296903955101	NA	2686
SSH2	Other	-0.206456312619978	4	0.0362992824684726	0.21533789033165	0.659334652142127	3299	NA
TTN	Other	-0.203349748918917	4	0.0363037307323776	0.215364903837323	0.659334652142127	3300	NA
HIST1H3D	Other	0.10924302658132	4	0.036317691777114	0.215438380572751	0.659346280146292	NA	2687
LRRK2	Other	0.172315678440138	4	0.0363282786751708	0.215483222992167	0.659346280146292	NA	2688
MGAT5B	Other	0.258750206989897	4	0.0363299678255591	0.215494028394436	0.659346280146292	NA	2689
NCOR2	Other	0.200806398305032	4	0.0363348870004472	0.215514558658747	0.659346280146292	NA	2690
BCS1L	Other	-0.24686238110403	4	0.0363422464149977	0.215548595675894	0.659346280146292	3301	NA
RGAG1	Other	0.190073069794079	4	0.0363660633182091	0.215684203474369	0.659650986794274	NA	2691
RASL10A	Other	-0.123554599129232	4	0.0363729540064501	0.215722562652424	0.659658215112351	3302	NA
CBLN1	Other	-0.279617993523264	4	0.0364036774824761	0.215872217473848	0.659974896572226	3303	NA
COL27A1	Other	0.196706909294604	4	0.0364079212281527	0.215898150439294	0.659974896572226	NA	2692
KLF15	Other	0.122949338305321	4	0.0364323433836205	0.216032137427428	0.660093793640784	NA	2693
IQCJ-SCHIP1	Other	0.234725006334918	4	0.036432937267675	0.216034298507882	0.660093793640784	NA	2694
NDUFC1	Other	-0.167686804241127	4	0.0364344168454772	0.216045103910151	0.660093793640784	3304	NA
DNAJA4	Other	0.117195116821359	4	0.0364636205231426	0.21619854062237	0.660337323087631	NA	2695
SLC30A9	Other	0.157509053298392	4	0.0364651720978536	0.216203943323504	0.660337323087631	NA	2696
HNRNPCL1	Other	-0.31307893341551	4	0.0364713250552649	0.216241762231445	0.660337323087631	3305	NA
LDLRAP1	Other	0.226288795757738	4	0.0364775711115652	0.216276339518706	0.660337323087631	NA	2697
CXORF57	Other	0.210398406069736	4	0.0364836328771773	0.216304973834718	0.660337323087631	NA	2698
ARHGEF10L	Other	0.139258116545473	4	0.0364909692582006	0.216344953823113	0.660349371046365	NA	2699
GAMT	Other	0.217572434814015	4	0.0364999034061922	0.216391957322983	0.660357470739583	NA	2700
PPL	Other	-0.27852255284012	4	0.0365088391946057	0.216435178932059	0.660357470739583	3306	NA
MYOCD	Other	0.140989482008675	4	0.0365133077040334	0.21645570919637	0.660357470739583	NA	2701
MAFK	Other	-0.159988719934239	4	0.0365356564043858	0.216564843759286	0.660391263677266	3307	NA
KDM2A	Other	-0.375534857717502	4	0.0365390495465574	0.21658591429371	0.660391263677266	3308	NA
PLCG2	Other	0.238650339415245	4	0.0365390495465574	0.21658591429371	0.660391263677266	NA	2702
GPM6A	Other	0.232426394954397	4	0.0365490705480718	0.21663291779358	0.660391263677266	NA	2703
APPBP2	Other	-0.15290571228061	4	0.0365513713563942	0.21664696481653	0.660391263677266	3309	NA
FOXB1	Nonessential	0.199862820553477	4	0.0365760226074925	0.216784733695458	0.660451136475774	NA	2704
PQLC2	Other	0.149409349471356	4	0.0365821870102588	0.216823092873513	0.660451136475774	NA	2705
SH2D4B	Other	0.206536836177995	4	0.0365893351424486	0.216854428540093	0.660451136475774	NA	2706
GCAT	Other	0.238996188619673	4	0.0365938110389714	0.216882522585992	0.660451136475774	NA	2707
KRTAP21-1	Other	-0.309912436517409	4	0.0365974499951665	0.216893868258374	0.660451136475774	3310	NA
ACR	Other	0.17288105370083	4	0.0365982873461269	0.216897109879055	0.660451136475774	NA	2708
GPR137C	Other	-0.250129419056576	4	0.0366068509818659	0.216946814729492	0.660451136475774	3311	NA
OLFM3	Other	0.149946182370054	4	0.0366086120802473	0.216954918781194	0.660451136475774	NA	2709
C6ORF195	Other	0.234476106848936	4	0.0366251538137532	0.21701867065458	0.660534311484951	NA	2710
KRTAP4-12	Nonessential	-0.196491058459013	5	0.0311650006641353	0.217054328482068	0.660534311484951	3312	NA
GIF	Nonessential	0.199418418054672	4	0.0366520350704865	0.217171567096686	0.660686462072502	NA	2711
MEPCE	Other	-0.348455198527798	4	0.0366532752288369	0.217176429527707	0.660686462072502	3313	NA
GM2A	Other	0.243798999434544	4	0.0366609987768036	0.217221812217236	0.660714843268559	NA	2712
TMEM187	Other	0.179192711140185	4	0.036687079186254	0.217382812711043	0.66099335169953	NA	2713
PFKL	Other	0.216063734581349	4	0.0366878997607873	0.21738551406161	0.66099335169953	NA	2714
CHURC1	Other	-0.105790283725179	4	0.0367148155465408	0.217513558078497	0.66127297036273	3314	NA
RPL22	Other	-0.243639096329959	4	0.0367303235311444	0.217610266428804	0.661347552665714	3315	NA
SERP2	Other	0.152030923292673	4	0.0367303235311444	0.217610266428804	0.661347552665714	NA	2715
SFRP2	Other	-0.120743968292855	4	0.0367507262952371	0.217723182882514	0.661548474144497	3316	NA
UPF3A	Other	-0.394928783981744	4	0.0367538539140592	0.217748575577846	0.661548474144497	3317	NA
MOCOS	Other	0.205720081249553	4	0.0367776766395666	0.217855549060308	0.661763764641009	NA	2716
WBP4	Other	-0.275761106900699	4	0.0367921552702864	0.217924163364716	0.661806951200505	3318	NA
ARHGAP11A	Other	-0.236770089786903	5	0.0313401463266297	0.21794199227846	0.661806951200505	3319	NA
CYP20A1	Other	0.203096102833267	4	0.0368226268158405	0.218078680617161	0.662112309640507	NA	2717
SCGB2B2	Other	0.21710637066439	4	0.0368433578062245	0.2182007816628	0.662373285531303	NA	2718
MYL7	Other	-0.220617456327089	4	0.0368631171924622	0.218297490013107	0.662458131669246	3320	NA
CACNG1	Other	-0.187256777027256	4	0.0368726317183362	0.218355839185359	0.662458131669246	3321	NA
FAM20C	Other	0.205300875912006	4	0.0368769461690007	0.218373127828989	0.662458131669246	NA	2719
FUCA2	Other	0.187459532222815	4	0.0368856262698994	0.218422292409313	0.662458131669246	NA	2720
SLC5A12	Other	0.161768251801061	4	0.0368901293220864	0.218442822673624	0.662458131669246	NA	2721
FAM50B	Other	0.193512586178018	4	0.0368946327865654	0.218472537529863	0.662458131669246	NA	2722
ACVR1	Other	0.11371437080732	4	0.0369005302754016	0.218507114817124	0.662458131669246	NA	2723
FAM92B	Other	0.163036094177549	4	0.0369036409524996	0.218517920219393	0.662458131669246	NA	2724
MUL1	Other	0.162858613285185	4	0.0369216622329782	0.218618410460494	0.66260113364618	NA	2725
SP4	Other	0.170369423970463	4	0.0369261685842052	0.218641642075372	0.66260113364618	NA	2726
KCNA2	Other	0.156986054663801	4	0.0369351825241639	0.218682702603994	0.66260113364618	NA	2727
RAMP3	Other	0.167412922650262	4	0.036940811247725	0.218709716109666	0.66260113364618	NA	2728
YIF1A	Other	0.156461656378066	4	0.0369525405073187	0.218757800149763	0.662637263726373	NA	2729
TRIP12	Other	-0.386616778941053	4	0.0369757656777937	0.218874498494267	0.662811286082373	3322	NA
ARMCX5	Other	0.232646378396891	4	0.0369890034663778	0.218940951718221	0.662811286082373	NA	2730
DNAJC5B	Other	-0.114497149625402	4	0.0369938133658959	0.218963643062986	0.662811286082373	3323	NA
TCEB3B	Nonessential	0.203537386907077	4	0.0369966518406097	0.218984173327297	0.662811286082373	NA	2731
ZNF273	Other	-0.40520900682006	4	0.0370002173240686	0.219002542511154	0.662811286082373	3324	NA
GDAP1L1	Other	0.243334817516433	4	0.0370045486326771	0.219032257367393	0.662811286082373	NA	2732
F13A1	Other	0.162585388115945	4	0.0370214864511851	0.219122482476339	0.66294548735164	NA	2733
GPRC5B	Other	0.247144269906872	4	0.037025412716574	0.219148955711898	0.66294548735164	NA	2734
CDKL1	Other	-0.155477832199674	4	0.0370479960722561	0.219242422441524	0.663118771028778	3325	NA
UBTD1	Other	0.245373443960235	4	0.0370565546515337	0.219281862159805	0.663128614841682	NA	2735
UBLCP1	Other	0.274659422254049	4	0.0370649715598636	0.219329946199902	0.663164592321301	NA	2736
SEMA6B	Other	-0.271814293387693	4	0.0370898342184357	0.219497970205184	0.663401429163688	3326	NA
ZDHHC16	Other	0.136003072820343	4	0.0370898342184357	0.219497970205184	0.663401429163688	NA	2737
C1QA	Other	0.125741599295603	4	0.0371067611461475	0.219567124779705	0.663401429163688	NA	2738
FANCB	Other	0.194175962627118	4	0.0371085585639453	0.219573067750953	0.663401429163688	NA	2739
PLK3	Other	0.198437357065296	4	0.0371124371418054	0.219589275854356	0.663401429163688	NA	2740
AKT3	Other	0.168035769697364	4	0.0371236672454508	0.219652487457629	0.663483020462917	NA	2741
HR	Other	0.225681379327638	4	0.0371605603699689	0.219840501457108	0.663941501269441	NA	2742
SECISBP2L	Other	-0.095522199230006	4	0.0371882435499526	0.219970706554449	0.664171341501135	3327	NA
KLKB1	Other	0.212068119711457	4	0.0372109013471084	0.220092267329974	0.664171341501135	NA	2743
ATAD3B	Other	0.0112859812220649	4	0.0372125600696613	0.220096589490882	0.664171341501135	NA	2744
ZBTB8OS	Other	-0.23462044498938	4	0.0372135612130415	0.220099290841449	0.664171341501135	3328	NA
SMDT1	Other	0.291653866707644	4	0.0372245009941665	0.220160341364268	0.664171341501135	NA	2745
ZSCAN4	Other	0.220326607801345	4	0.0372267612257282	0.220172227306764	0.664171341501135	NA	2746
DCP1B	Other	0.170815661771758	4	0.0372381043686304	0.220239761070945	0.664171341501135	NA	2747
GTF2IRD1	Other	0.156087384093494	4	0.0372426396552151	0.22026569403639	0.664171341501135	NA	2748
MEF2BNB	Other	-0.240748576020593	4	0.0372454570113556	0.220280281329453	0.664171341501135	3329	NA
IFNAR2	Other	0.145388352593455	4	0.0372472957993688	0.220287845111042	0.664171341501135	NA	2749
ADAMTS5	Other	0.198755067039738	4	0.0372607849443771	0.220355919145336	0.664171341501135	NA	2750
BCO1	Other	0.0399792925816786	4	0.0372645576630795	0.220380771570554	0.664171341501135	NA	2751
LDOC1L	Other	0.274824539442998	4	0.0372697928997373	0.220398600484298	0.664171341501135	NA	2752
RNF165	Other	0.223455232778081	4	0.0372743982619192	0.22042399317963	0.664171341501135	NA	2753
C15ORF65	Other	0.159418390839276	4	0.0372834758790736	0.220478020190975	0.664214876705419	NA	2754
CRACR2A	Other	0.214821224281393	4	0.0372953405161479	0.220541772064361	0.664214876705419	NA	2755
COX6A2	Other	-0.137132957479891	4	0.0372970954134993	0.220547174765496	0.664214876705419	3330	NA
PLCE1	Other	0.119361237237589	4	0.0373165531502802	0.220642262305462	0.664392063590191	NA	2756
TAS2R14	Other	0.177021248167204	4	0.0373373195975241	0.220756259299399	0.664626122543255	NA	2757
UBL4A	Other	0.242172585838558	4	0.0373485792081164	0.220818390362446	0.664677311599162	NA	2758
TRPM5	Other	0.195146286742231	4	0.0373561565189825	0.220859991161181	0.664677311599162	NA	2759
WBP2	Other	0.00277057041737433	4	0.0373685465313208	0.220910776551845	0.664677311599162	NA	2760
CDK6	Other	-0.313092953370455	4	0.0373697959601546	0.220918340333433	0.664677311599162	3331	NA
PGM5	Other	-0.233874304763865	4	0.0373834391359997	0.220992357338975	0.664720533425184	3332	NA
OR5T3	Nonessential	0.245287160203235	4	0.0373879876913265	0.221012887603286	0.664720533425184	NA	2761
PRLH	Nonessential	0.2128985082107	4	0.0373925366617181	0.221041521919299	0.664720533425184	NA	2762
SLC7A2	Other	0.231885238520809	4	0.0374152877405296	0.22114525378108	0.664923366823967	NA	2763
DUS1L	Other	-0.0821709627850118	4	0.0374380491997455	0.22125654942445	0.665148872170682	3333	NA
METTL2B	Other	-0.236127416126032	4	0.0374562658431308	0.221345153723055	0.665159665418171	3334	NA
OR12D3	Nonessential	0.253691922985965	4	0.0374562658431308	0.221345153723055	0.665159665418171	NA	2764
CTSA	Other	0.128442936475296	4	0.037474489133612	0.221442402343476	0.665159665418171	NA	2765
CCDC106	Other	-0.0612646453888181	4	0.0374790459950305	0.221462932607787	0.665159665418171	3335	NA
ANKRD16	Other	0.20875167372352	4	0.0374927190728058	0.221527224751287	0.665159665418171	NA	2766
MAN2B2	Other	0.190902980775163	4	0.0374972775966552	0.221553157716732	0.665159665418171	NA	2767
BRMS1	Other	-0.129774786091569	4	0.0375063958913916	0.22159367797524	0.665159665418171	3336	NA
RANBP3	Other	-0.193303547523352	4	0.0375109556623293	0.221616369320005	0.665159665418171	3337	NA
SLC43A2	Other	0.215756457445686	4	0.0375140612384301	0.221629876072841	0.665159665418171	NA	2768
CYP2C9	Other	0.205487155837563	4	0.0375155158490137	0.221640141204997	0.665159665418171	NA	2769
ZNHIT1	Other	0.145905804316798	4	0.0375245140380469	0.221689846055434	0.665159665418171	NA	2770
PAAF1	Other	0.194362126609914	4	0.0375291989037996	0.221711456859972	0.665159665418171	NA	2771
ETV1	Other	0.187399859625466	4	0.0375328451336306	0.221731987124283	0.665159665418171	NA	2772
PDLIM1	Other	0.0847417158676683	4	0.037551504205458	0.221838960606745	0.665274112094567	NA	2773
TMEM261	Other	-0.118981049649589	4	0.0375520123124016	0.221842742497539	0.665274112094567	3338	NA
ZNF781	Other	0.164041274386962	4	0.0375764989950137	0.221965383813291	0.665439634723898	NA	2774
UGT1A3	Other	-0.141500873858858	4	0.0375839685560658	0.22199185704885	0.665439634723898	3339	NA
MT2A	Other	-0.207231811942052	4	0.0375885353981343	0.222009685962594	0.665439634723898	3340	NA
MRPS34	Other	-0.233405458438849	4	0.0375966634592582	0.222043182709628	0.665439634723898	3341	NA
NKX6-2	Other	0.207309020905247	4	0.0376113758516277	0.222115038634716	0.665495607922734	NA	2775
PNMAL1	Other	0.185542130385609	4	0.0376143084687215	0.2221344883588	0.665495607922734	NA	2776
WFDC13	Other	0.241493349446144	4	0.0376296557077211	0.222225794007972	0.665660330335093	NA	2777
LFNG	Other	0.244796714292842	4	0.037651943361856	0.222356539375426	0.665703823524184	NA	2778
ANKRD66	Other	0.23699190716119	4	0.0376582180814607	0.222384633421325	0.665703823524184	NA	2779
