Gene	Category	CCK
FLI1	Other	0.0350575342430473
FLII	Other	0.0983234538839417
FLNA	Other	0.114554003811192
FLNB	Other	-0.123343524696517
FLNC	Other	-0.00131891554320208
FLOT1	Other	-0.0804418161329581
FLOT2	Other	0.0786215608806774
FLRT1	Other	-0.126644079044053
FLRT2	Other	0.126022927554925
FLRT3	Other	0.0199056961380286
FLT1	Other	0.0589939621996569
FLT3	Other	-0.191539889426668
FLT3LG	Other	-0.188116396009282
FLT4	Other	0.0243951346285657
FLVCR1	Other	-0.111578389135647
FLVCR2	Other	-0.124988130797773
FLYWCH1	Other	0.0994653474056031
FLYWCH2	Other	0.0216880301565445
FMN1	Other	-0.0477494640002472
FMN2	Other	0.00951866877429852
FMNL1	Other	-0.133695974003721
FMNL2	Other	0.262554543092322
FMNL3	Other	0.0911673127676543
FMO1	Other	0.0295463062350068
FMO2	Other	0.00719015802820699
FMO3	Other	-0.0749391657129665
FMO4	Other	0.113918661782299
FMO5	Other	-0.16164463545315
FMOD	Other	0.0754180056206533
FMR1	Other	0.0106245153396823
FMR1NB	Nonessential	0.0616729920722054
FN1	Other	0.0289504582626704
FN3K	Other	-0.159987779332076
FN3KRP	Other	0.10072009253616
FNBP1	Other	-0.0378648203256034
FNBP1L	Other	0.0494574801003001
FNBP4	Other	-0.127494002543864
FNDC1	Other	-0.0306736384482926
FNDC3A	Other	-0.0590294217704338
FNDC3B	Other	0.0298681429594962
FNDC4	Other	0.0516086511599885
FNDC5	Other	0.118222904493069
FNDC7	Nonessential	-0.102605119058701
FNDC8	Other	0.108799389914235
FNDC9	Nonessential	0.00404103701962866
FNIP1	Other	-0.109621157788127
FNIP2	Other	0.0423842715829562
FNTA	Other	-0.0138192542494017
FNTB	Other	-0.14530524011481
FOCAD	Other	0.183163948291072
FOLH1	Other	-0.0630852475985212
FOLR1	Other	0.141889733494833
FOLR2	Other	-0.0882005094221685
FOPNL	Other	-0.0302929153558235
FOS	Other	-0.163821828793597
FOSB	Other	-0.0304081785278853
FOSL1	Other	0.0190849133564962
FOSL2	Other	-0.153336080036497
FOXA1	Other	-0.160665337268002
FOXA2	Other	-0.146762589975108
FOXA3	Other	0.0580565563660243
FOXB1	Nonessential	0.036560620594949
FOXB2	Nonessential	0.0695213612675313
FOXC1	Other	0.00749271594757454
FOXC2	Other	-0.00629593362886157
FOXD2	Other	0.00171050200152591
FOXD3	Other	-0.100613857362733
FOXD4	Other	-0.431370200909587
FOXD4L1	Other	-0.39419408624826
FOXD4L2	Other	-0.484688481521212
FOXD4L3	Nonessential	-0.526750506544678
FOXD4L4	Nonessential	-0.484688481521212
FOXD4L5	Other	-0.302248036839179
FOXD4L6	Other	-0.526750506544678
FOXE1	Other	0.0643917253772071
FOXE3	Nonessential	0.0879178597564402
FOXF1	Other	0.198636902924748
FOXF2	Other	0.131503847095134
FOXG1	Other	0.0844655202082806
FOXH1	Other	0.0904469100320973
FOXI1	Other	0.212486878099842
FOXI2	Other	0.240961361868655
FOXJ1	Other	-0.145066993672809
FOXJ2	Other	0.0338677363877974
FOXJ3	Other	0.0326358927369634
FOXK1	Other	-0.0514899365812101
FOXK2	Other	-0.0286792497128113
FOXL1	Other	-0.0328790282588933
FOXL2	Other	-0.29052822762764
FOXL2NB	Other	0.00456034800680433
FOXM1	Other	0.051936314177438
FOXN1	Nonessential	-0.0292817093562864
FOXN2	Other	0.0572304229038888
FOXN3	Other	0.155043480973955
FOXN4	Other	-0.207850375729794
FOXO1	Other	-0.0882403872258449
FOXO3	Other	0.147171102044729
FOXO4	Other	-0.0959144753811718
FOXP1	Other	0.0141034111383094
FOXP2	Other	0.200744295901331
FOXP3	Other	0.188709127376095
FOXP4	Other	0.0332490806431146
FOXQ1	Other	0.104842669095796
FOXR1	Nonessential	0.0821719031547367
FOXR2	Other	-0.130374787715107
FOXRED1	Other	-0.142115835662596
FOXRED2	Other	0.0012773230744399
FOXS1	Other	-0.0701118030240758
FPGS	Other	0.0230594901565299
FPGT	Other	-0.0315429255811732
FPGT-TNNI3K	Other	-0.0761028368186458
FPR1	Other	-0.0556987145828315
FPR2	Other	0.157605528464306
FPR3	Other	0.0519437888282497
FRA10AC1	Other	0.142239294800284
FRAS1	Other	0.0685439335251546
FRAT1	Other	0.0621921333094555
FRAT2	Other	-0.0337454053882142
FREM1	Other	0.179276070821168
FREM2	Other	-0.0631085037663778
FREM3	Other	-0.0182880681432277
FRG1	Other	-0.135039875627336
FRG2	Nonessential	-0.189293861029248
FRG2B	Other	-0.0949344480112631
FRG2C	Other	0.0708199520794159
FRK	Other	-0.0240246200030216
FRMD1	Other	0.00942574919232722
FRMD3	Other	0.0963196839961734
FRMD4A	Other	0.0657795240198863
FRMD4B	Other	-0.00268386935766487
FRMD5	Other	0.00239251418751748
FRMD6	Other	-0.0581153808432857
FRMD7	Nonessential	0.0911265931925141
FRMD8	Other	-0.00798240560034162
FRMPD1	Other	-0.101816870118241
FRMPD2	Other	0.0952774294350458
FRMPD4	Other	0.163570402560822
FRRS1	Other	-0.0293683095334245
FRRS1L	Other	0.079150162414202
FRS2	Other	0.0224939109976944
FRS3	Other	0.0844402075803566
FRY	Other	0.0499644353724493
FRZB	Other	-0.0487855187087327
FSBP	Other	-0.114097202224262
FSCB	Nonessential	-0.0859834652208838
FSCN1	Other	0.0289250892564013
FSCN2	Other	-0.21907118083717
FSCN3	Other	0.0590623625894784
FSD1	Other	0.116230295904228
FSD1L	Other	-0.0565195465235227
FSD2	Other	0.0140369498561921
FSHB	Other	0.0339518610612031
FSHR	Other	0.092654265698801
FSIP1	Other	-0.0153804573635706
FSIP2	Other	-0.0945659319346385
FST	Other	-0.0323287160372779
FSTL1	Other	0.146521206026518
FSTL3	Other	0.122216942632072
FSTL4	Other	-0.211160325207166
FSTL5	Other	0.115856123390437
FTCD	Other	0.0390423088369361
FTH1	Other	-0.178058008309447
FTHL17	Other	0.0145247760778587
FTL	Other	0.107386870455761
FTMT	Other	-0.00362996360915283
FTSJ1	Other	0.0996710386552617
FTSJ2	Other	-0.24701743469931
FTSJ3	Essential	-0.000986369958640913
FUBP1	Other	0.018532784659308
FUBP3	Other	0.0761099418153059
FUCA1	Other	-0.0627038368996839
FUCA2	Other	0.00834580389827459
FUK	Other	0.0967446116055768
FUNDC1	Other	-0.160988309106949
FUNDC2	Other	-0.050476974494482
FUOM	Other	0.0312733489913121
FURIN	Other	0.00448683720509917
FUS	Other	0.0502798188919247
FUT1	Other	-0.00209094538175275
FUT10	Other	0.0649647673845016
FUT11	Other	-0.0924031161140179
FUT2	Other	-0.164984240659734
FUT3	Other	0.0448595050441833
FUT4	Other	-0.0490401424870594
FUT5	Nonessential	0.0856730841058032
FUT6	Other	0.122487404906315
FUT7	Other	0.267383339946685
FUT8	Other	0.308613084844667
FUT9	Nonessential	0.147822414695177
FUZ	Other	0.0762939486556137
FXN	Other	0.115586578315077
FXR1	Other	-0.0696710504146825
FXR2	Other	-0.132860974234068
FXYD1	Other	-0.0380312519719175
FXYD2	Other	0.0429794370488988
FXYD3	Other	0.00652683896521819
FXYD4	Other	0.0723179798061864
FXYD5	Other	0.127259729053747
FXYD6	Other	0.202479107942538
FXYD6-FXYD2	Other	0.0886056706855539
FXYD7	Other	0.0987069855672257
FYB	Other	0.0968053461359498
FYCO1	Other	-0.0444830469535748
FYN	Other	0.0505818236506788
FYTTD1	Other	0.0581706181260528
FZD1	Other	-0.0793071621527775
FZD10	Other	0.12365320958902
FZD2	Other	-0.0186491046721192
FZD3	Other	-0.0506034091446428
FZD4	Other	0.0740126966785235
FZD5	Other	-0.0189531667312465
FZD6	Other	-0.0535800969098525
FZD7	Other	0.161644168073086
FZD8	Other	-0.035111866075365
FZD9	Other	-0.266113403339101
FZR1	Other	0.265416633655909
G0S2	Other	0.174666352478592
G2E3	Other	-0.0599867075821588
G3BP1	Other	0.0659644499206047
G3BP2	Other	-0.0151795602566647
G6PC	Nonessential	-0.185970961699702
G6PC2	Other	-0.088195803240552
G6PC3	Other	-0.0678556416414637
G6PD	Other	0.190208763019109
GAA	Other	0.084306341044818
GAB1	Other	0.043555245640483
GAB2	Other	-0.195664227187041
GAB3	Other	0.0170723130224394
GAB4	Other	-0.0852516020901699
GABARAP	Other	-0.020629191601134
GABARAPL1	Other	-0.164064912172268
GABARAPL2	Other	0.0662840660373424
GABBR1	Other	0.122682587510309
GABBR2	Other	0.0576552231853184
GABPA	Other	-0.0476006218024765
GABPB1	Other	0.102591253128534
GABPB2	Other	-0.13591298697453
GABRA1	Nonessential	0.139273058111717
GABRA2	Other	0.0298265667838096
GABRA3	Other	0.196029481285936
GABRA4	Other	0.188210547617338
GABRA5	Other	0.113267016975931
GABRA6	Nonessential	0.0736896210514063
GABRB1	Other	0.086642877908175
GABRB2	Other	0.02773412534896
GABRB3	Other	0.0995469049289073
GABRD	Other	-0.0402391167493002
GABRE	Other	0.106603849987063
GABRG1	Other	0.163020730850373
GABRG2	Other	0.014629256322283
GABRG3	Other	-0.00711940246759026
GABRP	Other	0.168266813045896
GABRQ	Other	0.0481086841448203
GABRR1	Other	-0.0210000176774303
GABRR2	Other	-0.0487018733007463
GAD1	Other	-0.288911365368413
GAD2	Other	0.212613719131098
GADD45A	Other	0.141519832342868
GADD45B	Other	0.0492697205063712
GADD45G	Other	-0.0107221571877416
GADD45GIP1	Other	0.0888160312167707
GADL1	Other	0.000478990357331973
GAGE1	Nonessential	-0.414995007327336
GAGE12C	Other	-0.414995007327336
GAGE12D	Other	-0.414995007327336
GAGE12E	Other	-0.414995007327336
GAGE12F	Other	-0.414995007327336
GAGE12G	Other	-0.414995007327336
GAGE12H	Other	-0.197243033493521
GAGE12I	Other	-0.414995007327336
GAGE12J	Other	-0.515616447990546
GAGE13	Other	-0.509260243642758
GAGE2A	Other	-0.675548791024553
GAGE2B	Other	-0.675548791024553
GAGE2C	Nonessential	-0.675548791024553
GAGE2D	Other	-0.675548791024553
GAGE2E	Other	-0.675548791024553
GAK	Other	-0.0420616329375431
GAL	Other	0.0380778418748628
GAL3ST1	Other	0.146964733242985
GAL3ST2	Other	-0.00280137796980199
GAL3ST3	Other	0.116686137494834
GAL3ST4	Other	-0.138673421865931
GALC	Other	-0.160761054992443
GALE	Other	0.084488251346532
GALK1	Other	-0.368301112869431
GALK2	Other	-0.080020837403395
GALM	Other	-0.0316186001230898
GALNS	Other	-0.07578540442978
GALNT1	Other	0.0474515498065102
GALNT10	Other	0.172422199474442
GALNT11	Other	0.0771942147229775
GALNT12	Other	0.00363017472533058
GALNT13	Other	0.123410352141938
GALNT14	Other	-0.00532986923617919
GALNT16	Other	0.0583344821987827
GALNT18	Other	0.119324468069172
GALNT2	Other	-0.0868176559782636
GALNT3	Other	0.0555758896381922
GALNT4	Other	-0.112631947072989
GALNT5	Other	0.0139409943609256
GALNT6	Other	-0.0215412031465159
GALNT7	Other	0.0550896385605864
GALNT8	Other	-0.0760965626400605
GALNT9	Other	0.0220609367146273
GALNTL5	Nonessential	-0.00214179341275802
GALNTL6	Other	-0.0283734043798703
GALP	Other	-0.0245472929004539
GALR1	Nonessential	0.0447040077154787
GALR2	Other	-0.0254995703747888
GALR3	Nonessential	-0.0556713177182134
GALT	Other	-0.00110793045088122
GAMT	Other	0.0297583564287816
GAN	Other	-0.0012317588190011
GANAB	Other	-0.0209514911153796
GANC	Other	-0.0019051360387939
GAP43	Other	0.241612738377301
GAPDH	Other	-0.00305854477891789
GAPDHS	Other	0.158493158781815
GAPT	Other	-0.162189346056983
GAPVD1	Other	-0.0749312352630348
GAR1	Essential	-0.123597616014826
GAREM	Other	-0.0144109264740274
GAREML	Other	-0.0520183113869199
GARNL3	Other	-0.0298972664243952
GARS	Other	0.0720611864943075
GART	Other	0.149017905931977
GAS1	Other	-0.165195198538112
GAS2	Other	-0.0140568027993514
GAS2L1	Other	0.0770681927485391
GAS2L2	Other	-0.278834415627655
GAS2L3	Other	0.0381550363710654
GAS6	Other	0.022520806665428
GAS7	Other	0.0615595139790686
GAS8	Other	0.170901084013707
GAS8-AS1	Other	-0.0471574338042325
GAST	Other	-0.125497647825269
GATA1	Other	0.0179333756299967
GATA2	Other	0.043220571519317
GATA3	Other	0.151817756724255
GATA4	Other	0.0460485558599618
GATA5	Other	0.200528533895722
GATA6	Other	-0.0173552956425253
GATAD1	Other	-0.0393619397464664
GATAD2A	Other	-0.0799684604639982
GATAD2B	Other	-0.00390729337416198
GATB	Other	0.172199876646274
GATC	Other	-0.0724441025388414
GATM	Other	0.0335469455106901
GATS	Other	-0.292977788185117
GATSL1	Other	-0.126697122661311
GATSL2	Other	-0.129491722145502
GATSL3	Other	-0.0131386105017256
GBA	Other	-0.180664679041616
GBA2	Other	0.0131123707188287
GBAS	Other	0.087829869656699
GBE1	Other	0.060736536062981
GBF1	Other	-0.108684176771902
GBGT1	Other	0.023466110659746
GBP1	Other	-0.0650937414966421
GBP2	Other	0.10850344631577
GBP3	Other	0.00988053372397265
GBP4	Other	-0.0199495807702204
GBP5	Other	0.0608766264747503
GBP6	Other	0.14109461050425
GBP7	Nonessential	0.0628669499701282
GBX1	Other	0.0448948901738314
GBX2	Other	-0.109112812874401
GC	Other	0.055246405701796
GCA	Other	-0.0426951979408773
GCAT	Other	0.130167973708866
GCC1	Other	0.0999185469261262
GCC2	Other	-0.0413596431792518
GCDH	Other	-0.0119321116004272
GCFC2	Other	-0.0955352785864342
GCG	Nonessential	0.159637073631034
GCGR	Other	0.0519790443273217
GCH1	Other	0.00443124112218759
GCHFR	Other	0.0889739980609571
GCK	Other	0.0161486200557724
GCKR	Other	0.151467708489753
GCLC	Other	0.127944314178308
GCLM	Other	0.00474330300461486
GCM1	Other	0.0526642480740777
GCM2	Nonessential	0.0389680838611282
GCN1L1	Other	-0.38712790672475
GCNT1	Other	0.0364938599074979
GCNT2	Other	-0.0173987519645315
GCNT3	Other	-0.0876893669838734
GCNT4	Other	-0.0172790496313019
GCOM1	Other	0.160516801817579
GCSAM	Other	0.00605992831792896
GCSAML	Other	-0.106628910480814
GCSH	Other	-0.105763491669651
GDA	Other	-0.0605657393351683
GDAP1	Other	-0.110227865114688
GDAP1L1	Other	0.020115917888987
GDAP2	Other	-0.0730945327791223
GDE1	Other	-0.0490409385685703
GDF1	Other	0.0177593894478404
GDF10	Other	-0.0106031661601052
GDF11	Other	-0.0302212552531368
GDF15	Other	0.177594427002037
GDF2	Nonessential	0.135030041424012
GDF3	Other	0.105176487439491
GDF5	Other	0.0984682236160315
GDF6	Other	0.0245754654822429
GDF7	Other	0.0194144264474574
GDF9	Other	-0.0216377455407116
GDI1	Other	0.0393107340905555
GDI2	Other	0.00338195717732057
GDNF	Other	0.0769427680028826
GDPD1	Other	-0.207830265827534
GDPD2	Other	0.0377543113586235
GDPD3	Other	0.143874263895477
GDPD4	Other	-0.0638034697377124
GDPD5	Other	0.176962079321921
GDPGP1	Other	0.0560067135952006
GEM	Other	0.0767126358825619
GEMIN2	Other	0.00488048495273998
GEMIN4	Other	0.066044890881151
GEMIN5	Other	-0.285784586519418
GEMIN6	Other	-0.0219315706984144
GEMIN7	Other	0.119584437932182
GEMIN8	Other	-0.0938756530375012
GEN1	Other	0.0529650406749681
GET4	Other	0.125020325839551
GFAP	Other	-0.113169778018323
GFER	Other	-0.17570847564568
GFI1	Other	0.0867949672125155
GFI1B	Other	-0.0212603757123735
GFM1	Other	-0.0451038315211486
GFM2	Other	0.00230892559360124
GFOD1	Other	0.181269911693027
GFOD2	Other	0.123501218098393
GFPT1	Other	-0.0021532860065301
GFPT2	Other	-0.0390529777412016
GFRA1	Other	0.10919324959404
GFRA2	Other	0.185964918710081
GFRA3	Other	0.127858878094501
GFRA4	Nonessential	0.202916306073775
GFRAL	Nonessential	0.0632117655899394
GFY	Other	0.174676849897394
GGA1	Other	0.0133485996540744
GGA2	Other	-0.0944952201218695
GGA3	Other	0.149559256895002
GGACT	Other	-0.0904374406566131
GGCT	Other	-0.0168860993506573
GGCX	Other	-0.179297552614916
GGH	Other	-0.0206154038991918
GGN	Other	-0.0420170510507595
GGNBP2	Other	-0.216094492991264
GGPS1	Other	0.0547233081418647
GGT1	Other	-0.393955292916776
GGT5	Other	-0.0944014057941396
GGT6	Other	-0.046361613884807
GGT7	Other	0.0908098267264502
GGTLC1	Other	0.0686140329525597
GGTLC2	Other	-0.271803537071048
GH1	Other	0.120689794824301
GH2	Nonessential	-0.141984007483499
GHDC	Other	-0.0825434118135209
GHITM	Other	0.0589823281799716
GHR	Other	0.0866151742771134
GHRH	Nonessential	0.239684755899592
GHRHR	Other	0.0716522569501443
GHRL	Other	0.137537407937464
GHSR	Nonessential	0.284882028267791
GID4	Other	-0.38575860392465
GID8	Other	-0.0676774692934847
GIF	Nonessential	-0.0186433623160258
GIGYF1	Other	-0.279245481592547
GIGYF2	Other	-0.085906078741452
GIMAP1	Other	0.129546185671671
GIMAP2	Other	0.114374636766608
GIMAP4	Other	0.217369533528139
GIMAP5	Other	0.0832322300824568
GIMAP6	Other	0.0619189973707804
GIMAP7	Other	0.0203496000623744
GIMAP8	Other	0.101739614780907
GIN1	Other	0.16038809346083
GINM1	Other	-0.0136722822654361
GINS1	Other	-0.405188802072856
GINS2	Other	-0.143462622352409
GINS3	Other	-0.272809333103604
GINS4	Other	0.0394874844604772
GIP	Other	-0.100604523423175
GIPC1	Other	0.144599914862363
GIPC2	Other	0.0790779592271335
GIPC3	Other	0.0804601726096763
GIPR	Other	-0.0321605577290287
GIT1	Other	-0.00929741433424872
GIT2	Other	-0.133629173930588
GJA1	Other	0.0106711854979558
GJA10	Nonessential	0.091580655012592
GJA3	Other	-0.244196208507977
GJA4	Other	0.160352780046085
GJA5	Other	-0.127265784479682
GJA8	Nonessential	0.0644107991247611
GJA9	Other	0.0134552834958867
GJB1	Other	-0.007678552806391
GJB2	Other	0.0662516802831685
GJB3	Other	0.104343255921223
GJB4	Other	0.110350785937524
GJB5	Other	0.194246105610933
GJB6	Other	0.153375461867972
GJB7	Other	0.128491559448737
GJC1	Other	0.00597122066385696
GJC2	Other	0.020072454942611
GJC3	Other	-0.106784347139728
GJD2	Other	0.0533005890383217
GJD3	Other	-0.0194128005446067
GJD4	Other	-0.0116373053951277
GK	Other	-0.204113752328145
GK2	Nonessential	-0.0749945761299258
GK5	Other	-0.250691876493473
GKAP1	Other	-0.079987783498742
GKN1	Other	-0.0518038188363325
GKN2	Nonessential	0.121908388473729
GLA	Other	0.184115463394402
GLB1	Other	-0.0953758335796606
GLB1L	Other	0.134660076755498
GLB1L2	Other	0.240356345033146
GLB1L3	Other	0.0589448344448185
GLCCI1	Other	0.0435897047013177
GLCE	Other	0.0390074008965106
GLDC	Other	0.139311390682172
GLDN	Other	-0.12887738204295
GLE1	Other	-0.388347479934206
GLG1	Other	-0.0218533224948395
GLI1	Other	-0.110372997674333
GLI2	Other	0.0274632875061686
GLI3	Other	0.0806622019309439
GLI4	Other	0.0671684531939163
GLIPR1	Other	-0.0335792181438798
GLIPR1L1	Other	-0.09160950454424
GLIPR1L2	Other	0.00103264618579437
GLIPR2	Other	-0.0427086733748176
GLIS1	Other	-0.00398510651464904
GLIS2	Other	-0.0970383384328487
GLIS3	Other	-0.00301504265153879
GLMN	Other	-0.143511685569059
GLO1	Other	0.221539351006095
GLOD4	Other	-0.0553284922817827
GLOD5	Other	0.219111566500089
GLP1R	Other	0.268458225272741
GLP2R	Other	0.235042676775212
GLRA1	Nonessential	-0.0750768331079993
GLRA2	Nonessential	0.0429910756073477
GLRA3	Other	0.0283478853290173
GLRA4	Other	0.175892119527103
GLRB	Other	-0.0706795511365321
GLRX	Other	0.12889849671918
GLRX2	Other	-0.08821592575765
GLRX3	Other	-0.138479251629538
GLRX5	Other	-0.161638776525858
GLS	Other	-0.012565218005166
GLS2	Other	-0.0241432139809704
GLT1D1	Other	0.0503752439061619
GLT6D1	Nonessential	0.107155970722871
GLT8D1	Other	-0.174143887032083
GLT8D2	Other	0.0532889813670301
GLTP	Other	-0.00123044259876972
GLTPD2	Other	-0.00869332742894781
GLTSCR1	Other	0.0605733101291215
GLTSCR1L	Other	-0.0746895709319456
GLTSCR2	Other	-0.198575906555577
GLUD1	Other	-0.0535675991528759
GLUD2	Other	0.178822757862219
GLUL	Other	0.000502710536603723
GLYAT	Other	0.0345590124615919
GLYATL1	Other	-0.0222739168088256
GLYATL2	Other	0.24173928270078
GLYATL3	Other	-0.0786739578503841
GLYCTK	Other	-0.0646640219847832
GLYR1	Other	-0.0378716629851379
GM2A	Other	0.225339181700506
GMCL1	Other	-0.0210983136010757
GMDS	Other	0.0732404663624799
GMEB1	Other	0.0175348638725923
GMEB2	Other	-0.0217460608211151
GMFB	Other	-0.0263896743433599
GMFG	Other	-0.0176458053246243
GMIP	Other	0.134859635519174
GML	Nonessential	-0.00848469630924313
GMNC	Other	-0.0623964406050784
GMNN	Other	0.0119683158487353
GMPPA	Other	0.0731912332191924
GMPPB	Other	-0.00777024082647815
GMPR	Other	0.145250732760134
GMPR2	Other	-0.234007546943437
GMPS	Other	-0.371888399822969
GNA11	Other	-0.0145686164612643
GNA12	Other	0.0970607126842881
GNA13	Other	-0.0170874067300305
GNA14	Other	0.170351889951166
GNA15	Other	0.0150664927044392
GNAI1	Other	-0.0693511365777896
GNAI2	Other	-0.119203779732789
GNAI3	Other	-0.0217103085285828
GNAL	Other	0.0354360805997873
GNAO1	Other	0.0714494011337162
GNAQ	Other	-0.26574694316339
GNAS	Other	0.232897128828615
GNAT1	Other	-0.116060080218212
GNAT2	Other	-0.029234962825335
GNAZ	Other	0.0378825416149997
GNB1	Other	0.173837549853635
GNB1L	Other	0.0280250127432961
GNB2	Other	-0.0385459966205121
GNB2L1	Other	-0.596047116281801
GNB3	Other	-0.00513186708793082
GNB4	Other	0.0465583006630693
GNB5	Other	0.148197751489797
GNE	Other	-0.0926654365920719
GNG10	Other	-0.000451349906566256
GNG11	Other	-0.0144844337037903
GNG12	Other	0.199177094913538
GNG13	Other	-0.0326184212549893
GNG2	Other	-0.00180478282617667
GNG3	Other	-0.147157724284028
GNG4	Other	0.159890668415601
GNG5	Other	0.0748625596896549
GNG7	Other	0.0380794833247069
GNG8	Other	-0.113373924822701
GNGT1	Other	0.0791987007559279
GNGT2	Other	0.0414440584026851
GNL1	Other	-0.0495460908779555
GNL2	Other	-0.122401569390177
GNL3	Essential	-0.21772369141157
GNL3L	Other	-0.131545655375346
GNLY	Other	0.113142759681682
GNMT	Other	-0.108717152362221
GNPAT	Other	-0.169234169561428
GNPDA1	Other	0.0671363250487069
GNPDA2	Other	-0.199801092644351
GNPNAT1	Other	-0.123083809378081
GNPTAB	Other	-0.0835246889237427
GNPTG	Other	0.176150965656081
GNRH1	Other	-0.00125749021190336
GNRH2	Other	0.0832271282266547
GNRHR	Other	0.00238328797660207
GNS	Other	-0.188090619118014
GOLGA1	Other	0.0346790029833992
